unix,Date,symbol,Open,High,Low,Close,Volume BTC,Volume,tradecount
1648868400,2022.04.02 3:00,BTC/USDT,46497.90000000,46599.94000000,463710000000,46599.93000000,7759354000,36022393.48226170,34611
1648864800,2022.04.02 2:00,BTC/USDT,46745.49000000,46844.59000000,46233.83000000,46497.90000000,1920.91296000,89450949.51006590,48722
1648861200,2022.04.02 1:00,BTC/USDT,46894.91000000,47073.67000000,465010000000,46745.50000000,28673679000,134071807.96090380,58705
1648857600,2022.04.02 0:00,BTC/USDT,46283.49000000,472130000000,46081.93000000,46894.92000000,4001.40201000,186446899.25149830,86675
1648854000,2022.04.01 23:00,BTC/USDT,46368.42000000,46368.42000000,46120.20000000,46283.49000000,737.49098000,34093262.56498320,33501
1648850400,2022.04.01 22:00,BTC/USDT,463057000000,463980000000,461500000000,46368.41000000,1035.63658000,47953309.67930140,34860
1648846800,2022.04.01 21:00,BTC/USDT,46145.37000000,46439.56000000,461420000000,463057000000,704.81870000,326197114074360,35113
1648843200,2022.04.01 20:00,BTC/USDT,46361.68000000,46380.16000000,46075.85000000,46145.38000000,889.16549000,41131284.72994440,36878
1648839600,2022.04.01 19:00,BTC/USDT,46334.62000000,46394.64000000,461400000000,46361.68000000,1361.13144000,629555355964690,41736
1648836000,2022.04.01 18:00,BTC/USDT,46465.48000000,466020000000,462500000000,46334.63000000,17131446000,79510199.75541850,45355
1648832400,2022.04.01 17:00,BTC/USDT,46025.29000000,46549.31000000,45893.98000000,46465.50000000,2055.44446000,95076131.91871690,61990
1648828800,2022.04.01 16:00,BTC/USDT,46531.99000000,46587.81000000,46025.29000000,46025.29000000,2822.94745000,130828812.35590930,71038
1648825200,2022.04.01 15:00,BTC/USDT,46128.92000000,467209000000,461138000000,465320000000,53203900000,247273392.41938850,111491
1648821600,2022.04.01 14:00,BTC/USDT,45430.12000000,46180.77000000,454200000000,46128.91000000,3713.30259000,169763018.12384010,82194
1648818000,2022.04.01 13:00,BTC/USDT,45245.66000000,45603.85000000,45237.91000000,45430.12000000,2943.26062000,133760900.72507330,71861
1648814400,2022.04.01 12:00,BTC/USDT,45064.25000000,45416.98000000,447011000000,45245.66000000,3791.81322000,170804648.24079660,79008
1648810800,2022.04.01 11:00,BTC/USDT,452230000000,45283.17000000,45022.82000000,45064.26000000,1890.82640000,85387616.86200620,42903
1648807200,2022.04.01 10:00,BTC/USDT,450761000000,45234.56000000,45019.80000000,452230000000,1090.16037000,49182791.17817320,36650
1648803600,2022.04.01 9:00,BTC/USDT,451375000000,45243.20000000,44990.48000000,450760000000,2072.54564000,93524161.40188870,52941
1648800000,2022.04.01 8:00,BTC/USDT,45015.68000000,45323.91000000,45008.24000000,451376000000,25377775000,114615063.70066640,58677
1648796400,2022.04.01 7:00,BTC/USDT,44803.70000000,45110.81000000,448010000000,45015.69000000,2596.94132000,116686645.59596180,53003
1648792800,2022.04.01 6:00,BTC/USDT,44646.15000000,44848.44000000,44567.94000000,44803.70000000,1404.92923000,62845996.42683060,40449
1648789200,2022.04.01 5:00,BTC/USDT,44642.44000000,44789.99000000,44583.23000000,44646.16000000,1456.34706000,65073274.73490560,38119
1648785600,2022.04.01 4:00,BTC/USDT,44599.98000000,447801000000,44547.11000000,44642.44000000,1723.22376000,76979363.54545760,47181
1648782000,2022.04.01 3:00,BTC/USDT,44392.71000000,44599.99000000,44273.44000000,44599.98000000,2692.58541000,1196808791506450,60370
1648778400,2022.04.01 2:00,BTC/USDT,44923.77000000,450493000000,442000000000,44392.71000000,5752.16535000,2567089765610860,108602
1648774800,2022.04.01 1:00,BTC/USDT,45542.16000000,45542.17000000,448680000000,44923.77000000,4127.99675000,1863655978843290,76504
1648771200,2022.04.01 0:00,BTC/USDT,45510.35000000,45644.86000000,45351.73000000,45541.50000000,1838.20071000,83712318.65105210,51792
1648767600,2022.03.31 23:00,BTC/USDT,45787.85000000,45787.86000000,452000000000,45510.34000000,2889.28168000,131432343.84302130,62276
1648764000,2022.03.31 22:00,BTC/USDT,45757.19000000,45820.34000000,45660.68000000,45787.85000000,1058.12591000,48409083.90921990,32731
1648760400,2022.03.31 21:00,BTC/USDT,45745.45000000,45849.99000000,456471000000,45757.19000000,887.89890000,40633754.72242030,30025
1648756800,2022.03.31 20:00,BTC/USDT,45581.98000000,457900000000,455193000000,45745.46000000,1550.11357000,70761370.85094680,40487
1648753200,2022.03.31 19:00,BTC/USDT,45957.27000000,45987.94000000,455000000000,45581.97000000,2165.48834000,99001442.66528660,56751
1648749600,2022.03.31 18:00,BTC/USDT,45819.99000000,459628000000,45595.28000000,45957.27000000,1822.32955000,83456669.47258360,54649
1648746000,2022.03.31 17:00,BTC/USDT,45688.80000000,45891.94000000,45651.35000000,458200000000,2363.95325000,108247373.69161410,64559
1648742400,2022.03.31 16:00,BTC/USDT,46453.81000000,46492.65000000,456690000000,45688.80000000,6315.81153000,290514278.28878110,143756
1648738800,2022.03.31 15:00,BTC/USDT,46690.48000000,467990000000,46356.23000000,46453.81000000,2398.12841000,111630096.22924280,69526
1648735200,2022.03.31 14:00,BTC/USDT,46913.13000000,46913.51000000,462300000000,46690.48000000,69383160000,322651130.92882810,155410
1648731600,2022.03.31 13:00,BTC/USDT,47395.75000000,476000000000,46913.12000000,46913.13000000,3811.97389000,179766072.33747580,78378
1648728000,2022.03.31 12:00,BTC/USDT,471520000000,47540.46000000,47108.37000000,47395.76000000,2233.31954000,105754031.68088410,57780
1648724400,2022.03.31 11:00,BTC/USDT,47276.36000000,47279.70000000,470800000000,471521000000,1113.78039000,52528291.63942400,40025
1648720800,2022.03.31 10:00,BTC/USDT,473013000000,47386.70000000,47210.93000000,47276.37000000,1212.74158000,57346663.93875830,36850
1648717200,2022.03.31 9:00,BTC/USDT,47245.23000000,47343.75000000,471100000000,473012000000,1360.37142000,64233932.63338760,34292
1648713600,2022.03.31 8:00,BTC/USDT,47160.75000000,473250000000,470000000000,47245.22000000,1820.46660000,85897799.39591390,53828
1648710000,2022.03.31 7:00,BTC/USDT,47113.94000000,47168.92000000,470505000000,47160.76000000,7649285000,35996890.79750870,34012
1648706400,2022.03.31 6:00,BTC/USDT,47095.23000000,47170.71000000,47027.27000000,47113.93000000,7889302000,37116525.78465170,29760
1648702800,2022.03.31 5:00,BTC/USDT,470201000000,47138.87000000,46898.12000000,47095.23000000,1703.24242000,80067202.32452710,38049
1648699200,2022.03.31 4:00,BTC/USDT,47095.55000000,471500000000,46987.15000000,470201000000,1167.47059000,54924966.34867520,33727
1648695600,2022.03.31 3:00,BTC/USDT,47219.99000000,47260.44000000,470701000000,47095.56000000,955.71377000,45079743.10607640,34259
1648692000,2022.03.31 2:00,BTC/USDT,474000000000,47418.13000000,47172.51000000,472200000000,843.91850000,39906351.74726800,36175
1648688400,2022.03.31 1:00,BTC/USDT,471546000000,47425.21000000,47142.21000000,474000000000,1228.34803000,58081315.62439050,35614
1648684800,2022.03.31 0:00,BTC/USDT,47067.99000000,47273.50000000,46973.91000000,471546000000,1252.43133000,59047828.60769830,37622
1648681200,2022.03.30 23:00,BTC/USDT,47104.51000000,472396000000,47001.96000000,47067.99000000,1710.86894000,80654182.17921910,42865
1648677600,2022.03.30 22:00,BTC/USDT,46987.49000000,47130.54000000,468500000000,47104.52000000,1772.73570000,83283827.85602060,41404
1648674000,2022.03.30 21:00,BTC/USDT,47258.89000000,47292.68000000,469084000000,46987.49000000,12206753000,57445215.15805840,36397
1648670400,2022.03.30 20:00,BTC/USDT,47073.89000000,47274.95000000,47009.96000000,47258.88000000,1070.98384000,50464862.17226460,31469
1648666800,2022.03.30 19:00,BTC/USDT,471302000000,47187.49000000,46831.81000000,47073.89000000,2213.70753000,104067212.65833460,56561
1648663200,2022.03.30 18:00,BTC/USDT,47659.50000000,47690.18000000,47070.26000000,471301000000,2066.25048000,98095517.82362130,53864
1648659600,2022.03.30 17:00,BTC/USDT,47248.66000000,47700.22000000,47179.94000000,47659.50000000,2405.56087000,114170187.82323110,54935
1648656000,2022.03.30 16:00,BTC/USDT,47160.82000000,47350.40000000,47024.46000000,47248.66000000,2117.17927000,99923068.65417220,46794
1648652400,2022.03.30 15:00,BTC/USDT,47113.49000000,47180.74000000,46910.46000000,47160.81000000,1350.67523000,63538547.87265450,50315
1648648800,2022.03.30 14:00,BTC/USDT,469841000000,472320000000,468690000000,47113.49000000,19454926000,91546556.71067880,58115
1648645200,2022.03.30 13:00,BTC/USDT,47294.98000000,473092000000,468970000000,469840000000,2650.21970000,124704751.79984100,60436
1648641600,2022.03.30 12:00,BTC/USDT,47319.92000000,47344.50000000,47150.49000000,47294.98000000,1319.59342000,623376728871570,39996
1648638000,2022.03.30 11:00,BTC/USDT,472700000000,47465.65000000,47064.81000000,47319.91000000,1631.17178000,77160294.87454190,43082
1648634400,2022.03.30 10:00,BTC/USDT,47257.91000000,47327.99000000,472061000000,47269.99000000,990.85608000,46832733.61234340,31905
1648630800,2022.03.30 9:00,BTC/USDT,474355000000,474568000000,472100000000,47257.91000000,952.91344000,45086914.42171730,34711
1648627200,2022.03.30 8:00,BTC/USDT,47384.44000000,475000000000,47190.86000000,474355000000,1864.29364000,88288779.18664450,43258
1648623600,2022.03.30 7:00,BTC/USDT,47408.19000000,47521.13000000,47335.63000000,47384.44000000,1140.75646000,54113075.56692120,38475
1648620000,2022.03.30 6:00,BTC/USDT,47484.99000000,475800000000,47349.92000000,47408.20000000,1102.10415000,52312730.73387490,36068
1648616400,2022.03.30 5:00,BTC/USDT,47238.68000000,47550.64000000,471940000000,47484.99000000,1184.69930000,56146839.58580810,36544
1648612800,2022.03.30 4:00,BTC/USDT,47435.46000000,474620000000,47140.46000000,47238.67000000,1294.76891000,61224859.84951010,36613
1648609200,2022.03.30 3:00,BTC/USDT,47209.25000000,47457.16000000,472000000000,47435.46000000,1336.62288000,63311461.56209980,34288
1648605600,2022.03.30 2:00,BTC/USDT,46865.28000000,47306.65000000,468000000000,47209.25000000,2860.38220000,134638388.63767760,52890
1648602000,2022.03.30 1:00,BTC/USDT,47245.21000000,47245.22000000,46445.42000000,46865.28000000,3566.23704000,167054818.91741130,80104
1648598400,2022.03.30 0:00,BTC/USDT,47434.79000000,47439.55000000,47092.55000000,47245.21000000,1179.51085000,55750060.13775030,40518
1648594800,2022.03.29 23:00,BTC/USDT,47331.13000000,47515.95000000,47297.73000000,47434.80000000,895.34477000,42453894.78509300,39998
1648591200,2022.03.29 22:00,BTC/USDT,47270.19000000,47397.89000000,46950.85000000,47331.12000000,2206.81099000,104162439.33011380,58299
1648587600,2022.03.29 21:00,BTC/USDT,47477.85000000,475200000000,471800000000,47270.18000000,1038.22732000,49163847.57514690,38465
1648584000,2022.03.29 20:00,BTC/USDT,47701.49000000,477260000000,47318.94000000,47477.84000000,972.59607000,46240690.41236890,38181
1648580400,2022.03.29 19:00,BTC/USDT,47519.50000000,478712000000,47497.57000000,47701.49000000,1941.55433000,92624621.79605730,46668
1648576800,2022.03.29 18:00,BTC/USDT,47456.48000000,47586.58000000,47368.40000000,47519.49000000,1083.65407000,51476907.62185650,37839
1648573200,2022.03.29 17:00,BTC/USDT,47491.51000000,47499.99000000,47143.58000000,47456.48000000,1601.33514000,75777988.67051610,49040
1648569600,2022.03.29 16:00,BTC/USDT,474400000000,475470000000,47105.50000000,47491.50000000,31476478000,148936303.19595380,80227
1648566000,2022.03.29 15:00,BTC/USDT,478031000000,480200000000,473450000000,474400000000,2573.98500000,122795393.75618830,66428
1648562400,2022.03.29 14:00,BTC/USDT,47695.81000000,47852.35000000,47596.85000000,478030000000,1827.99107000,87270775.32197840,47699
1648558800,2022.03.29 13:00,BTC/USDT,47843.32000000,47897.49000000,47544.99000000,47695.81000000,2389.57973000,114129692.95784560,64814
1648555200,2022.03.29 12:00,BTC/USDT,478969000000,48096.47000000,478111000000,47843.32000000,2705.29599000,129702252.16204840,73389
1648551600,2022.03.29 11:00,BTC/USDT,47602.35000000,47963.24000000,475720000000,47896.10000000,1937.43856000,92552829.21784950,53069
1648548000,2022.03.29 10:00,BTC/USDT,47591.82000000,47614.10000000,47438.38000000,47602.34000000,805.36582000,38283764.75955860,33621
1648544400,2022.03.29 9:00,BTC/USDT,47539.75000000,47737.53000000,475232000000,47591.82000000,1293.54862000,61630338.61311660,42248
1648540800,2022.03.29 8:00,BTC/USDT,47344.45000000,47618.50000000,47334.69000000,47539.75000000,962.26733000,45704316.13727790,32874
1648537200,2022.03.29 7:00,BTC/USDT,47570.58000000,47582.49000000,47344.44000000,47344.44000000,964.59123000,457794008460580,37311
1648533600,2022.03.29 6:00,BTC/USDT,476413000000,47753.75000000,475200000000,47570.59000000,1078.85380000,51377856.79963350,35576
1648530000,2022.03.29 5:00,BTC/USDT,475930000000,47671.24000000,47510.39000000,476413000000,854.55134000,40650445.60318980,29249
1648526400,2022.03.29 4:00,BTC/USDT,473356000000,47655.54000000,47320.65000000,47592.99000000,1249.90958000,593920218167910,33700
1648522800,2022.03.29 3:00,BTC/USDT,47408.56000000,47424.37000000,473150000000,473356000000,7573065000,358586880359070,28309
1648519200,2022.03.29 2:00,BTC/USDT,475375000000,47596.50000000,47383.38000000,47408.56000000,1158.60687000,55031955.34265880,33244
1648515600,2022.03.29 1:00,BTC/USDT,47397.89000000,476000000000,473361000000,475374000000,1114.65669000,529070432410740,42092
1648512000,2022.03.29 0:00,BTC/USDT,47122.21000000,476061000000,470500000000,47397.88000000,22122482000,104696919.19780050,53338
1648508400,2022.03.28 23:00,BTC/USDT,47540.58000000,47595.69000000,46885.44000000,47122.21000000,3028.97993000,142997215.52883580,81931
1648504800,2022.03.28 22:00,BTC/USDT,47629.21000000,47753.24000000,474880000000,47540.59000000,1195.91802000,56949257.70388430,38911
1648501200,2022.03.28 21:00,BTC/USDT,47934.69000000,48094.11000000,474448000000,47629.22000000,1955.25245000,93367350.68092900,65345
1648497600,2022.03.28 20:00,BTC/USDT,47956.28000000,48030.50000000,47811.40000000,47934.68000000,1666.52922000,79832813.62307170,42356
1648494000,2022.03.28 19:00,BTC/USDT,47970.98000000,48189.84000000,47689.38000000,47956.28000000,32177336000,1543546295226020,80828
1648490400,2022.03.28 18:00,BTC/USDT,475996000000,480850000000,47556.37000000,47970.99000000,3195.40658000,152847313.37430820,75716
1648486800,2022.03.28 17:00,BTC/USDT,47466.54000000,47673.95000000,47331.69000000,475996000000,1514.26502000,71907701.49462860,40164
1648483200,2022.03.28 16:00,BTC/USDT,47422.51000000,475500000000,47300.65000000,47466.55000000,18317995000,86911416.33609600,50934
1648479600,2022.03.28 15:00,BTC/USDT,47603.51000000,479085000000,47400.89000000,47422.51000000,4087.35905000,194810276.63521750,82414
1648476000,2022.03.28 14:00,BTC/USDT,47724.12000000,47739.97000000,47349.52000000,47603.50000000,2871.79157000,136534761.60384610,76032
1648472400,2022.03.28 13:00,BTC/USDT,47210.53000000,47756.43000000,47176.67000000,47724.13000000,3539.20130000,168053359.69001160,89996
1648468800,2022.03.28 12:00,BTC/USDT,47252.54000000,47376.74000000,47123.54000000,47210.53000000,1350.42013000,637967044526840,44039
1648465200,2022.03.28 11:00,BTC/USDT,47218.33000000,473835000000,471188000000,47252.54000000,1978.57577000,93497187.77916320,55459
1648461600,2022.03.28 10:00,BTC/USDT,47140.89000000,472750000000,470645000000,47218.33000000,1767.57465000,83398417.45316770,53380
1648458000,2022.03.28 9:00,BTC/USDT,47021.24000000,47188.48000000,46974.32000000,47140.89000000,1619.11195000,76216870.35404440,49228
1648454400,2022.03.28 8:00,BTC/USDT,46989.24000000,47053.25000000,46845.98000000,47021.24000000,1568.21655000,73631190.49183410,45813
1648450800,2022.03.28 7:00,BTC/USDT,46904.72000000,472000000000,46884.84000000,46989.24000000,2119.94730000,99665370.26055900,44266
1648447200,2022.03.28 6:00,BTC/USDT,47056.19000000,47106.24000000,46716.83000000,46904.73000000,3764.16181000,176483549.29979590,90716
1648443600,2022.03.28 5:00,BTC/USDT,47124.80000000,47371.99000000,47011.38000000,47056.19000000,4718.79640000,222598805.82553010,85473
1648440000,2022.03.28 4:00,BTC/USDT,47049.40000000,47218.88000000,46864.40000000,47124.80000000,1410.57346000,66293267.78743970,36721
1648436400,2022.03.28 3:00,BTC/USDT,46924.82000000,47049.41000000,46850.49000000,47049.40000000,1448.18769000,68005420.65175680,39910
1648432800,2022.03.28 2:00,BTC/USDT,46810.50000000,46945.59000000,46766.42000000,46924.82000000,1229.29712000,57614508.36683180,42631
1648429200,2022.03.28 1:00,BTC/USDT,469210000000,47037.48000000,467000000000,46810.50000000,1740.67119000,81568472.52756710,53232
1648425600,2022.03.28 0:00,BTC/USDT,46827.76000000,476500000000,46663.56000000,46920.99000000,6130.87093000,2885625425052890,133480
1648422000,2022.03.27 23:00,BTC/USDT,466130000000,46877.87000000,46559.59000000,46827.76000000,1905.14564000,89012825.16531220,38985
1648418400,2022.03.27 22:00,BTC/USDT,465527000000,469990000000,46357.98000000,466130000000,6239.36776000,291261362.94070460,107886
1648414800,2022.03.27 21:00,BTC/USDT,46115.79000000,468000000000,45838.15000000,465528000000,4741.53030000,219805556.65868400,141257
1648411200,2022.03.27 20:00,BTC/USDT,44830.66000000,46616.14000000,44678.12000000,46115.80000000,95893530000,439650621.87889840,243333
1648407600,2022.03.27 19:00,BTC/USDT,44841.14000000,44885.28000000,44810.25000000,44830.66000000,5022388000,22513128.83070890,24589
1648404000,2022.03.27 18:00,BTC/USDT,44919.53000000,44980.70000000,44841.14000000,44841.14000000,629.50183000,28266174.47591530,23927
1648400400,2022.03.27 17:00,BTC/USDT,449500000000,449660000000,44777.73000000,44919.53000000,936.13247000,41979281.40986400,28050
1648396800,2022.03.27 16:00,BTC/USDT,44857.53000000,450364000000,447400000000,449500000000,2519.73162000,113092841.41746970,61086
1648393200,2022.03.27 15:00,BTC/USDT,44614.36000000,44933.45000000,44523.23000000,44857.52000000,19903084000,890867071191230,52036
1648389600,2022.03.27 14:00,BTC/USDT,44616.23000000,447410000000,44583.52000000,44614.35000000,1121.70585000,50100462.14799150,32129
1648386000,2022.03.27 13:00,BTC/USDT,444369000000,44647.24000000,44421.46000000,44616.24000000,988.68354000,44025854.21079130,38929
